ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Poem_ID,Entry_IDS,Stanza_Number,Line_Number,Phrase_Number,Rhyme_Words,Rhyme_Word_Indices,Rhyme_IDS
5589,OldChinese,俾筵俾a几。,俾\t筵\t俾\t几,,,,,250,,4,2,2,几,4,250-4-a
5590,OldChinese,既登乃a依。,既\t登\t乃\t依,,,,,250,,4,3,1,依,4,250-4-a
5591,OldChinese,乃造其b曹,乃\t造\t其\t曹,,,,,250,,4,4,1,曹,4,250-4-b
5592,OldChinese,執豕于b牢,執\t豕\t于\t牢,,,,,250,,4,4,2,牢,4,250-4-b
5593,OldChinese,酌之用b匏。,酌\t之\t用\t匏,,,,,250,,4,4,3,匏,4,250-4-b
5594,OldChinese,食之c飲之,食\t之\t飲\t之,,,,,250,,4,5,1,飲,3,250-4-c
5595,OldChinese,君之c宗之。,君\t之\t宗\t之,,,,,250,,4,5,2,宗,3,250-4-c
5596,OldChinese,篤公劉,篤\t公\t劉,,,,,250,,5,1,1,,,
5597,OldChinese,既溥既a長,既\t溥\t既\t長,,,,,250,,5,1,2,長,4,250-5-a
5598,OldChinese,既景迺a岡,既\t景\t迺\t岡,,,,,250,,5,1,3,岡,4,250-5-a
5599,OldChinese,相其陰a陽,相\t其\t陰\t陽,,,,,250,,5,1,4,陽,4,250-5-a
5600,OldChinese,觀其流b泉,觀\t其\t流\t泉,,,,,250,,5,1,5,泉,4,250-5-b
5601,OldChinese,其軍三b單。,其\t軍\t三\t單,,,,,250,,5,1,6,單,4,250-5-b
5602,OldChinese,度其隰b原,度\t其\t隰\t原,,,,,250,,5,2,1,原,4,250-5-b
5603,OldChinese,徹田為a糧。,徹\t田\t為\t糧,,,,,250,,5,2,2,糧,4,250-5-a
5604,OldChinese,度其夕a陽,度\t其\t夕\t陽,,,,,250,,5,3,1,陽,4,250-5-a
5605,OldChinese,豳居允a荒。,豳\t居\t允\t荒,,,,,250,,5,3,2,荒,4,250-5-a
5606,OldChinese,篤公劉,篤\t公\t劉,,,,,250,,6,1,1,,,
5607,OldChinese,于豳斯a館。,于\t豳\t斯\t館,,,,,250,,6,1,2,館,4,250-6-a
5608,OldChinese,涉渭為a亂,涉\t渭\t為\t亂,,,,,250,,6,2,1,亂,4,250-6-a
5609,OldChinese,取厲取a鍛。,取\t厲\t取\t鍛,,,,,250,,6,2,2,鍛,4,250-6-a
5610,OldChinese,止基迺b理,止\t基\t迺\t理,,,,,250,,6,3,1,理,4,250-6-b
5611,OldChinese,爰眾爰b有。,爰\t眾\t爰\t有,,,,,250,,6,3,2,有,4,250-6-b
5612,OldChinese,夾其皇c澗,夾\t其\t皇\t澗,,,,,250,,6,4,1,澗,4,250-6-c
5613,OldChinese,溯其過c澗。,溯\t其\t過\t澗,,,,,250,,6,4,2,澗,4,250-6-c
5614,OldChinese,止旅迺d密,止\t旅\t迺\t密,,,,,250,,6,5,1,密,4,250-6-d
5615,OldChinese,芮鞫之d即。,芮\t鞫\t之\t即,,,,,250,,6,5,2,即,4,250-6-d
5616,OldChinese,泂酌彼行潦,泂\t酌\t彼\t行\t潦,,,,,251,,1,1,1,,,
5617,OldChinese,挹彼注a茲,挹\t彼\t注\t茲,,,,,251,,1,1,2,茲,4,251-1-a
5618,OldChinese,可以饙a饎。,可\t以\t饙\t饎,,,,,251,,1,1,3,饎,4,251-1-a
5619,OldChinese,豈弟君a子,豈\t弟\t君\t子,,,,,251,,1,2,1,子,4,251-1-a
5620,OldChinese,民之父a母 。,民\t之\t父\t母,,,,,251,,1,2,2,母,4,251-1-a
5621,OldChinese,泂酌彼行潦,泂\t酌\t彼\t行\t潦,,,,,251,,2,1,1,,,
5622,OldChinese,挹彼注a茲,挹\t彼\t注\t茲,,,,,251,,2,1,2,茲,4,251-2-a
5623,OldChinese,可以濯b罍。,可\t以\t濯\t罍,,,,,251,,2,1,3,罍,4,251-2-b
5624,OldChinese,豈弟君a子,豈\t弟\t君\t子,,,,,251,,2,2,1,子,4,251-2-a
5625,OldChinese,民之攸b歸 。,民\t之\t攸\t歸,,,,,251,,2,2,2,歸,4,251-2-b
5626,OldChinese,洞酌彼行潦,洞\t酌\t彼\t行\t潦,,,,,251,,3,1,1,,,
5627,OldChinese,挹彼注a茲,挹\t彼\t注\t茲,,,,,251,,3,1,2,茲,4,251-3-a
5628,OldChinese,可以濯b溉。,可\t以\t濯\t溉,,,,,251,,3,1,3,溉,4,251-3-b
5629,OldChinese,豈弟君a子,豈\t弟\t君\t子,,,,,251,,3,2,1,子,4,251-3-a
5630,OldChinese,民之攸b塈 。,民\t之\t攸\t塈,,,,,251,,3,2,2,塈,4,251-3-b
5631,OldChinese,有卷者a阿,有\t卷\t者\t阿,,,,,252,,1,1,1,阿,4,252-1-a
5632,OldChinese,飄風自b南。,飄\t風\t自\t南,,,,,252,,1,1,2,南,4,252-1-b
5633,OldChinese,豈弟君子,豈\t弟\t君\t子,,,,,252,,1,2,1,,,
5634,OldChinese,來游來a歌,來\t游\t來\t歌,,,,,252,,1,2,2,歌,4,252-1-a
5635,OldChinese,以矢其b音 。,以\t矢\t其\t音,,,,,252,,1,2,3,音,4,252-1-b
5636,OldChinese,伴奐爾a游矣,伴\t奐\t爾\t游\t矣,,,,,252,,2,1,1,游,4,252-2-a
5637,OldChinese,優游爾a休矣。,優\t游\t爾\t休\t矣,,,,,252,,2,1,2,休,4,252-2-a
5638,OldChinese,豈弟君子,豈\t弟\t君\t子,,,,,252,,2,2,1,,,
5639,OldChinese,俾爾彌爾性,俾\t爾\t彌\t爾\t性,,,,,252,,2,2,2,,,
5640,OldChinese,似先公a酋矣。,似\t先\t公\t酋\t矣,,,,,252,,2,2,3,酋,4,252-2-a
5641,OldChinese,爾土宇昄章,爾\t土\t宇\t昄\t章,,,,,252,,3,1,1,,,
5642,OldChinese,亦孔之a厚矣。,亦\t孔\t之\t厚\t矣,,,,,252,,3,1,2,厚,4,252-3-a
5643,OldChinese,豈弟君子,豈\t弟\t君\t子,,,,,252,,3,2,1,,,
5644,OldChinese,俾爾彌爾性,俾\t爾\t彌\t爾\t性,,,,,252,,3,2,2,,,
5645,OldChinese,百神爾a主矣 。,百\t神\t爾\t主\t矣,,,,,252,,3,2,3,主,4,252-3-a
5646,OldChinese,爾受命a長矣,爾\t受\t命\t長\t矣,,,,,252,,4,1,1,長,4,252-4-a
5647,OldChinese,茀祿爾a康矣。,茀\t祿\t爾\t康\t矣,,,,,252,,4,1,2,康,4,252-4-a
5648,OldChinese,豈弟君子,豈\t弟\t君\t子,,,,,252,,4,2,1,,,
5649,OldChinese,俾爾彌爾性,俾\t爾\t彌\t爾\t性,,,,,252,,4,2,2,,,
5650,OldChinese,純嘏爾a常矣 。,純\t嘏\t爾\t常\t矣,,,,,252,,4,2,3,常,4,252-4-a
5651,OldChinese,有馮有a翼,有\t馮\t有\t翼,,,,,252,,5,1,1,翼,4,252-5-a
5652,OldChinese,有孝有a德,有\t孝\t有\t德,,,,,252,,5,1,2,德,4,252-5-a
5653,OldChinese,以引以a翼。,以\t引\t以\t翼,,,,,252,,5,1,3,翼,4,252-5-a
5654,OldChinese,豈弟君子,豈\t弟\t君\t子,,,,,252,,5,2,1,,,
5655,OldChinese,四方為a則 。,四\t方\t為\t則,,,,,252,,5,2,2,則,4,252-5-a
5656,OldChinese,顒顒a卬a卬,顒\t顒\t卬\t卬,,,,,252,,6,1,1,卬 卬,3 4,252-6-a 252-6-a
5657,OldChinese,如圭如a璋,如\t圭\t如\t璋,,,,,252,,6,1,2,璋,4,252-6-a
5658,OldChinese,令聞令a望。,令\t聞\t令\t望,,,,,252,,6,1,3,望,4,252-6-a
5659,OldChinese,豈弟君子,豈\t弟\t君\t子,,,,,252,,6,2,1,,,
5660,OldChinese,四方為a綱 。,四\t方\t為\t綱,,,,,252,,6,2,2,綱,4,252-6-a
5661,OldChinese,鳳凰于飛,鳳\t凰\t于\t飛,,,,,252,,7,1,1,,,
5662,OldChinese,a?x翽a?x翽其羽,翽\t翽\t其\t羽,,,,,252,,7,1,2,翽 翽,1 2,252-7-a 252-7-a
5663,OldChinese,亦集爰b止。,亦\t集\t爰\t止,,,,,252,,7,1,3,止,4,252-7-b
5664,OldChinese,a?x藹a?x藹王多吉b士,藹\t藹\t王\t多\t吉\t士,,,,,252,,7,2,1,藹 藹 士,1 2 6,252-7-a 252-7-a 252-7-b
5665,OldChinese,維君子b使,維\t君\t子\t使,,,,,252,,7,2,2,使,4,252-7-b
5666,OldChinese,媚於天b子 。,媚\t於\t天\t子,,,,,252,,7,2,3,子,4,252-7-b
5667,OldChinese,鳳凰于飛,鳳\t凰\t于\t飛,,,,,252,,8,1,1,,,
5668,OldChinese,a?x翽a?x翽其羽,翽\t翽\t其\t羽,,,,,252,,8,1,2,翽 翽,1 2,252-8-a 252-8-a
5669,OldChinese,亦傅于b天。,亦\t傅\t于\t天,,,,,252,,8,1,3,天,4,252-8-b
5670,OldChinese,a?x藹a?x藹王多吉b人,藹\t藹\t王\t多\t吉\t人,,,,,252,,8,2,1,藹 藹 人,1 2 6,252-8-a 252-8-a 252-8-b
5671,OldChinese,維君子b命,維\t君\t子\t命,,,,,252,,8,2,2,命,4,252-8-b
5672,OldChinese,媚于庶b人 。,媚\t于\t庶\t人,,,,,252,,8,2,3,人,4,252-8-b
5673,OldChinese,鳳凰a鳴矣,鳳\t凰\t鳴\t矣,,,,,252,,9,1,1,鳴,3,252-9-a
5674,OldChinese,于彼高b岡。,于\t彼\t高\t岡,,,,,252,,9,1,2,岡,4,252-9-b
5675,OldChinese,梧桐a生矣,梧\t桐\t生\t矣,,,,,252,,9,2,1,生,3,252-9-a
5676,OldChinese,于彼朝b陽 。,于\t彼\t朝\t陽,,,,,252,,9,2,2,陽,4,252-9-b
5677,OldChinese,菶菶c萋c萋,菶\t菶\t萋\t萋,,,,,252,,9,3,1,萋 萋,3 4,252-9-c 252-9-c
5678,OldChinese,雝雝c喈c喈。,雝\t雝\t喈\t喈,,,,,252,,9,3,2,喈 喈,3 4,252-9-c 252-9-c
5679,OldChinese,君子之a車,君\t子\t之\t車,,,,,252,,10,1,1,車,4,252-10-a
5680,OldChinese,既庶且b多。,既\t庶\t且\t多,,,,,252,,10,1,2,多,4,252-10-b
5681,OldChinese,君子之a馬,君\t子\t之\t馬,,,,,252,,10,2,1,馬,4,252-10-a
5682,OldChinese,既閑且b馳 。,既\t閑\t且\t馳,,,,,252,,10,2,2,馳,4,252-10-b
5683,OldChinese,矢詩不b多,矢\t詩\t不\t多,,,,,252,,10,3,1,多,4,252-10-b
5684,OldChinese,維以遂b歌。,維\t以\t遂\t歌,,,,,252,,10,3,2,歌,4,252-10-b
5685,OldChinese,民亦勞止,民\t亦\t勞\t止,,,,,253,,1,1,1,,,
5686,OldChinese,汔可小a康。,汔\t可\t小\t康,,,,,253,,1,1,2,康,4,253-1-a
5687,OldChinese,惠此中國,惠\t此\t中\t國,,,,,253,,1,2,1,,,
5688,OldChinese,以綏四a方 。,以\t綏\t四\t方,,,,,253,,1,2,2,方,4,253-1-a
5689,OldChinese,無縱詭隨,無\t縱\t詭\t隨,,,,,253,,1,3,1,,,
5690,OldChinese,以謹無a良。,以\t謹\t無\t良,,,,,253,,1,3,2,良,4,253-1-a
5691,OldChinese,式遏寇虐,式\t遏\t寇\t虐,,,,,253,,1,4,1,,,
5692,OldChinese,憯不畏a明 。,憯\t不\t畏\t明,,,,,253,,1,4,2,明,4,253-1-a
5693,OldChinese,柔遠能邇,柔\t遠\t能\t邇,,,,,253,,1,5,1,,,
5694,OldChinese,以定我a王。,以\t定\t我\t王,,,,,253,,1,5,2,王,4,253-1-a
5695,OldChinese,民亦勞止,民\t亦\t勞\t止,,,,,253,,2,1,1,,,
5696,OldChinese,汔可小a休。,汔\t可\t小\t休,,,,,253,,2,1,2,休,4,253-2-a
5697,OldChinese,惠此中國,惠\t此\t中\t國,,,,,253,,2,2,1,,,
5698,OldChinese,以為民a逑 。,以\t為\t民\t逑,,,,,253,,2,2,2,逑,4,253-2-a
5699,OldChinese,無縱詭隨,無\t縱\t詭\t隨,,,,,253,,2,3,1,,,
5700,OldChinese,以謹惛a怓。,以\t謹\t惛\t怓,,,,,253,,2,3,2,怓,4,253-2-a
5701,OldChinese,式遏寇虐,式\t遏\t寇\t虐,,,,,253,,2,4,1,,,
5702,OldChinese,無俾民a憂 。,無\t俾\t民\t憂,,,,,253,,2,4,2,憂,4,253-2-a
5703,OldChinese,無棄爾勞,無\t棄\t爾\t勞,,,,,253,,2,5,1,,,
5704,OldChinese,以為王a休。,以\t為\t王\t休,,,,,253,,2,5,2,休,4,253-2-a
5705,OldChinese,民亦勞止,民\t亦\t勞\t止,,,,,253,,3,1,1,,,
5706,OldChinese,汔可小a息。,汔\t可\t小\t息,,,,,253,,3,1,2,息,4,253-3-a
5707,OldChinese,惠此京師,惠\t此\t京\t師,,,,,253,,3,2,1,,,
5708,OldChinese,以綏四a國 。,以\t綏\t四\t國,,,,,253,,3,2,2,國,4,253-3-a
5709,OldChinese,無縱詭隨,無\t縱\t詭\t隨,,,,,253,,3,3,1,,,
5710,OldChinese,以謹罔a極。,以\t謹\t罔\t極,,,,,253,,3,3,2,極,4,253-3-a
5711,OldChinese,式遏寇虐,式\t遏\t寇\t虐,,,,,253,,3,4,1,,,
5712,OldChinese,無俾作a慝 。,無\t俾\t作\t慝,,,,,253,,3,4,2,慝,4,253-3-a
5713,OldChinese,敬慎威儀,敬\t慎\t威\t儀,,,,,253,,3,5,1,,,
5714,OldChinese,以近有a德。,以\t近\t有\t德,,,,,253,,3,5,2,德,4,253-3-a
5715,OldChinese,民亦勞止,民\t亦\t勞\t止,,,,,253,,4,1,1,,,
5716,OldChinese,汔可小a愒。,汔\t可\t小\t愒,,,,,253,,4,1,2,愒,4,253-4-a
5717,OldChinese,惠此中國,惠\t此\t中\t國,,,,,253,,4,2,1,,,
5718,OldChinese,俾民憂a泄 。,俾\t民\t憂\t泄,,,,,253,,4,2,2,泄,4,253-4-a
5719,OldChinese,無縱詭隨,無\t縱\t詭\t隨,,,,,253,,4,3,1,,,
5720,OldChinese,以謹醜a厲。,以\t謹\t醜\t厲,,,,,253,,4,3,2,厲,4,253-4-a
5721,OldChinese,式遏寇虐,式\t遏\t寇\t虐,,,,,253,,4,4,1,,,
5722,OldChinese,無俾正a敗 。,無\t俾\t正\t敗,,,,,253,,4,4,2,敗,4,253-4-a
5723,OldChinese,戎雖小子,戎\t雖\t小\t子,,,,,253,,4,5,1,,,
5724,OldChinese,而式弘a大。,而\t式\t弘\t大,,,,,253,,4,5,2,大,4,253-4-a
5725,OldChinese,民亦勞止,民\t亦\t勞\t止,,,,,253,,5,1,1,,,
5726,OldChinese,汔可小a安。,汔\t可\t小\t安,,,,,253,,5,1,2,安,4,253-5-a
5727,OldChinese,惠此中國,惠\t此\t中\t國,,,,,253,,5,2,1,,,
5728,OldChinese,國無有a殘 。,國\t無\t有\t殘,,,,,253,,5,2,2,殘,4,253-5-a
5729,OldChinese,無縱詭隨,無\t縱\t詭\t隨,,,,,253,,5,3,1,,,
5730,OldChinese,以謹繾b?a綣。,以\t謹\t繾\t綣,,,,,253,,5,3,2,綣,4,253-5-a
5731,OldChinese,式遏寇虐,式\t遏\t寇\t虐,,,,,253,,5,4,1,,,
5732,OldChinese,無俾正b?a反 。,無\t俾\t正\t反,,,,,253,,5,4,2,反,4,253-5-a
5733,OldChinese,王欲玉女,王\t欲\t玉\t女,,,,,253,,5,5,1,,,
5734,OldChinese,是用大b?a諫。,是\t用\t大\t諫,,,,,253,,5,5,2,諫,4,253-5-a
5735,OldChinese,上帝板a板,上\t帝\t板\t板,,,,,254,,1,1,1,板,4,254-1-a
5736,OldChinese,下民卒a癉。,下\t民\t卒\t癉,,,,,254,,1,1,2,癉,4,254-1-a
5737,OldChinese,出話不a然,出\t話\t不\t然,,,,,254,,1,2,1,然,4,254-1-a
5738,OldChinese,為猶不a遠 。,為\t猶\t不\t遠,,,,,254,,1,2,2,遠,4,254-1-a
5739,OldChinese,靡聖管a管,靡\t聖\t管\t管,,,,,254,,1,3,1,管,4,254-1-a
5740,OldChinese,不實於a亶。,不\t實\t於\t亶,,,,,254,,1,3,2,亶,4,254-1-a
5741,OldChinese,猶之未a遠,猶\t之\t未\t遠,,,,,254,,1,4,1,遠,4,254-1-a
5742,OldChinese,是用大a諫 。,是\t用\t大\t諫,,,,,254,,1,4,2,諫,4,254-1-a
5743,OldChinese,天之方a難,天\t之\t方\t難,,,,,254,,2,1,1,難,4,254-2-a
5744,OldChinese,無然a憲a憲。,無\t然\t憲\t憲,,,,,254,,2,1,2,憲 憲,3 4,254-2-a 254-2-a
5745,OldChinese,天之方b蹶,天\t之\t方\t蹶,,,,,254,,2,2,1,蹶,4,254-2-b
5746,OldChinese,無然b泄b泄。,無\t然\t泄\t泄,,,,,254,,2,2,2,泄 泄,3 4,254-2-b 254-2-b
5747,OldChinese,辭之c輯矣,辭\t之\t輯\t矣,,,,,254,,2,3,1,輯,3,254-2-c
5748,OldChinese,民之c冾矣。,民\t之\t冾\t矣,,,,,254,,2,3,2,冾,3,254-2-c
5749,OldChinese,辭之d懌矣,辭\t之\t懌\t矣,,,,,254,,2,4,1,懌,3,254-2-d
5750,OldChinese,民之d莫矣 。,民\t之\t莫\t矣,,,,,254,,2,4,2,莫,3,254-2-d
5751,OldChinese,我雖異事,我\t雖\t異\t事,,,,,254,,3,1,1,,,
5752,OldChinese,及爾同a寮。,及\t爾\t同\t寮,,,,,254,,3,1,2,寮,4,254-3-a
5753,OldChinese,我即而謀,我\t即\t而\t謀,,,,,254,,3,2,1,,,
5754,OldChinese,聽我囂a囂。,聽\t我\t囂\t囂,,,,,254,,3,2,2,囂,4,254-3-a
5755,OldChinese,我言維服,我\t言\t維\t服,,,,,254,,3,3,1,,,
5756,OldChinese,勿以為a笑。,勿\t以\t為\t笑,,,,,254,,3,3,2,笑,4,254-3-a
5757,OldChinese,先民有言,先\t民\t有\t言,,,,,254,,3,4,1,,,
5758,OldChinese,詢于芻a蕘 。,詢\t于\t芻\t蕘,,,,,254,,3,4,2,蕘,4,254-3-a
5759,OldChinese,天之方a虐,天\t之\t方\t虐,,,,,254,,4,1,1,虐,4,254-4-a
5760,OldChinese,無然a謔a謔。,無\t然\t謔\t謔,,,,,254,,4,1,2,謔 謔,3 4,254-4-a 254-4-a
5761,OldChinese,老夫灌灌,老\t夫\t灌\t灌,,,,,254,,4,2,1,,,
5762,OldChinese,小子a蹻a蹻。,小\t子\t蹻\t蹻,,,,,254,,4,2,2,蹻 蹻,3 4,254-4-a 254-4-a
5763,OldChinese,匪我言a耄,匪\t我\t言\t耄,,,,,254,,4,3,1,耄,4,254-4-a
5764,OldChinese,爾用憂a謔。,爾\t用\t憂\t謔,,,,,254,,4,3,2,謔,4,254-4-a
5765,OldChinese,多將a熇a熇,多\t將\t熇\t熇,,,,,254,,4,4,1,熇 熇,3 4,254-4-a 254-4-a
5766,OldChinese,不可救a藥 。,不\t可\t救\t藥,,,,,254,,4,4,2,藥,4,254-4-a
5767,OldChinese,天之方a懠,天\t之\t方\t懠,,,,,254,,5,1,1,懠,4,254-5-a
5768,OldChinese,無為夸a毗。,無\t為\t夸\t毗,,,,,254,,5,1,2,毗,4,254-5-a
5769,OldChinese,威儀卒a迷,威\t儀\t卒\t迷,,,,,254,,5,2,1,迷,4,254-5-a
5770,OldChinese,善人載a尸。,善\t人\t載\t尸,,,,,254,,5,2,2,尸,4,254-5-a
5771,OldChinese,民之方殿a屎,民\t之\t方\t殿\t屎,,,,,254,,5,3,1,屎,5,254-5-a
5772,OldChinese,則莫我敢a葵。,則\t莫\t我\t敢\t葵,,,,,254,,5,3,2,葵,5,254-5-a
5773,OldChinese,喪亂蔑a資,喪\t亂\t蔑\t資,,,,,254,,5,4,1,資,4,254-5-a
5774,OldChinese,曾莫惠我a師 。,曾\t莫\t惠\t我\t師,,,,,254,,5,4,2,師,5,254-5-a
5775,OldChinese,天之牖民,天\t之\t牖\t民,,,,,254,,6,1,1,,,
5776,OldChinese,如壎如a篪。,如\t壎\t如\t篪,,,,,254,,6,1,2,篪,4,254-6-a
5777,OldChinese,如璋如a圭,如\t璋\t如\t圭,,,,,254,,6,2,1,圭,4,254-6-a
5778,OldChinese,如取如a攜。,如\t取\t如\t攜,,,,,254,,6,2,2,攜,4,254-6-a
5779,OldChinese,攜無日b益,攜\t無\t日\t益,,,,,254,,6,3,1,益,4,254-6-b
5780,OldChinese,牖民孔b易。,牖\t民\t孔\t易,,,,,254,,6,3,2,易,4,254-6-b
5781,OldChinese,民之多b辟,民\t之\t多\t辟,,,,,254,,6,4,1,辟,4,254-6-b
5782,OldChinese,無自立b辟 。,無\t自\t立\t辟,,,,,254,,6,4,2,辟,4,254-6-b
5783,OldChinese,价人維a藩,价\t人\t維\t藩,,,,,254,,7,1,1,藩,4,254-7-a
5784,OldChinese,大師維a垣,大\t師\t維\t垣,,,,,254,,7,1,2,垣,4,254-7-a
5785,OldChinese,,,,,,,254,,7,1,3,,,
5786,OldChinese,大邦維b屏,大\t邦\t維\t屏,,,,,254,,7,2,1,屏,4,254-7-b
5787,OldChinese,大宗維a翰,大\t宗\t維\t翰,,,,,254,,7,2,2,翰,4,254-7-a
5788,OldChinese,,,,,,,254,,7,2,3,,,
5789,OldChinese,懷德維b寧,懷\t德\t維\t寧,,,,,254,,7,3,1,寧,4,254-7-b
5790,OldChinese,宗子維b城。,宗\t子\t維\t城,,,,,254,,7,3,2,城,4,254-7-b
5791,OldChinese,無俾城c壞,無\t俾\t城\t壞,,,,,254,,7,4,1,壞,4,254-7-c
5792,OldChinese,無獨斯c畏。,無\t獨\t斯\t畏,,,,,254,,7,4,2,畏,4,254-7-c
5793,OldChinese,敬天之a怒,敬\t天\t之\t怒,,,,,254,,8,1,1,怒,4,254-8-a
5794,OldChinese,無敢戲a豫。,無\t敢\t戲\t豫,,,,,254,,8,1,2,豫,4,254-8-a
5795,OldChinese,敬天之b渝,敬\t天\t之\t渝,,,,,254,,8,2,1,渝,4,254-8-b
5796,OldChinese,無敢馳b驅。,無\t敢\t馳\t驅,,,,,254,,8,2,2,驅,4,254-8-b
5797,OldChinese,昊天曰c明,昊\t天\t曰\t明,,,,,254,,8,3,1,明,4,254-8-c
5798,OldChinese,及爾出c王。,及\t爾\t出\t王,,,,,254,,8,3,2,王,4,254-8-c
5799,OldChinese,昊天曰d旦,昊\t天\t曰\t旦,,,,,254,,8,4,1,旦,4,254-8-d
5800,OldChinese,及爾游d衍。,及\t爾\t游\t衍,,,,,254,,8,4,2,衍,4,254-8-d
5801,OldChinese,蕩之什,蕩\t之\t什,,,,,254,,10,1,1,,,
5802,OldChinese,蕩蕩上a帝,蕩\t蕩\t上\t帝,,,,,255,,1,1,1,帝,4,255-1-a
5803,OldChinese,下民之a辟。,下\t民\t之\t辟,,,,,255,,1,1,2,辟,4,255-1-a
5804,OldChinese,疾威上a帝,疾\t威\t上\t帝,,,,,255,,1,2,1,帝,4,255-1-a
5805,OldChinese,其命多a辟。,其\t命\t多\t辟,,,,,255,,1,2,2,辟,4,255-1-a
5806,OldChinese,天生烝民,天\t生\t烝\t民,,,,,255,,1,3,1,,,
5807,OldChinese,其命匪b諶。,其\t命\t匪\t諶,,,,,255,,1,3,2,諶,4,255-1-b
5808,OldChinese,靡不有初,靡\t不\t有\t初,,,,,255,,1,4,1,,,
5809,OldChinese,鮮克b有終。,鮮\t克\t有\t終,,,,,255,,1,4,2,有,3,255-1-b
5810,OldChinese,文王曰咨,文\t王\t曰\t咨,,,,,255,,2,1,1,,,
5811,OldChinese,咨女殷商。,咨\t女\t殷\t商,,,,,255,,2,1,2,,,
5812,OldChinese,曾是彊禦,曾\t是\t彊\t禦,,,,,255,,2,2,1,,,
5813,OldChinese,曾是掊a克。,曾\t是\t掊\t克,,,,,255,,2,2,2,克,4,255-2-a
5814,OldChinese,曾是在位,曾\t是\t在\t位,,,,,255,,2,3,1,,,
5815,OldChinese,曾是在a服。,曾\t是\t在\t服,,,,,255,,2,3,2,服,4,255-2-a
5816,OldChinese,天降慆a德,天\t降\t慆\t德,,,,,255,,2,4,1,德,4,255-2-a
5817,OldChinese,女興是a力 。,女\t興\t是\t力,,,,,255,,2,4,2,力,4,255-2-a
5818,OldChinese,文王曰咨,文\t王\t曰\t咨,,,,,255,,3,1,1,,,
5819,OldChinese,咨女殷商。,咨\t女\t殷\t商,,,,,255,,3,1,2,,,
5820,OldChinese,而秉義a類 ,而\t秉\t義\t類,,,,,255,,3,2,1,類,4,255-3-a
5821,OldChinese,彊禦多a懟。,彊\t禦\t多\t懟,,,,,255,,3,2,2,懟,4,255-3-a
5822,OldChinese,流言以a對,流\t言\t以\t對,,,,,255,,3,3,1,對,4,255-3-a
5823,OldChinese,寇攘式a內。,寇\t攘\t式\t內,,,,,255,,3,3,2,內,4,255-3-a
5824,OldChinese,侯作侯b祝,侯\t作\t侯\t祝,,,,,255,,3,4,1,祝,4,255-3-b
5825,OldChinese,靡屆靡b究 。,靡\t屆\t靡\t究,,,,,255,,3,4,2,究,4,255-3-b
5826,OldChinese,文王曰咨,文\t王\t曰\t咨,,,,,255,,4,1,1,,,
5827,OldChinese,咨女殷商。,咨\t女\t殷\t商,,,,,255,,4,1,2,,,
5828,OldChinese,女炰烋于中a國,女\t炰\t烋\t于\t中\t國,,,,,255,,4,2,1,國,6,255-4-a
5829,OldChinese,歛怨以為a德。,歛\t怨\t以\t為\t德,,,,,255,,4,2,2,德,5,255-4-a
5830,OldChinese,不明爾a德,不\t明\t爾\t德,,,,,255,,4,3,1,德,4,255-4-a
5831,OldChinese,時無背無a側 。,時\t無\t背\t無\t側,,,,,255,,4,3,2,側,5,255-4-a
5832,OldChinese,爾德不b明,爾\t德\t不\t明,,,,,255,,4,4,1,明,4,255-4-b
5833,OldChinese,以無陪無b卿。,以\t無\t陪\t無\t卿,,,,,255,,4,4,2,卿,5,255-4-b
5834,OldChinese,文王曰咨,文\t王\t曰\t咨,,,,,255,,5,1,1,,,
5835,OldChinese,咨女殷商。,咨\t女\t殷\t商,,,,,255,,5,1,2,,,
5836,OldChinese,天不湎爾以酒,天\t不\t湎\t爾\t以\t酒,,,,,255,,5,2,1,,,
5837,OldChinese,不義從a式。,不\t義\t從\t式,,,,,255,,5,2,2,式,4,255-5-a
5838,OldChinese,既愆爾a止,既\t愆\t爾\t止,,,,,255,,5,3,1,止,4,255-5-a
5839,OldChinese,靡明靡a晦。,靡\t明\t靡\t晦,,,,,255,,5,3,2,晦,4,255-5-a
5840,OldChinese,式號式b呼,式\t號\t式\t呼,,,,,255,,5,4,1,呼,4,255-5-b
5841,OldChinese,俾晝作b夜 。,俾\t晝\t作\t夜,,,,,255,,5,4,2,夜,4,255-5-b
5842,OldChinese,文王曰咨,文\t王\t曰\t咨,,,,,255,,6,1,1,,,
5843,OldChinese,咨女殷a商。,咨\t女\t殷\t商,,,,,255,,6,1,2,商,4,255-6-a
5844,OldChinese,如蜩如a螗,如\t蜩\t如\t螗,,,,,255,,6,2,1,螗,4,255-6-a
5845,OldChinese,如沸如a羹。,如\t沸\t如\t羹,,,,,255,,6,2,2,羹,4,255-6-a
5846,OldChinese,小大近a喪,小\t大\t近\t喪,,,,,255,,6,3,1,喪,4,255-6-a
5847,OldChinese,人尚乎由a行。,人\t尚\t乎\t由\t行,,,,,255,,6,3,2,行,5,255-6-a
5848,OldChinese,內奰于中國,內\t奰\t于\t中\t國,,,,,255,,6,4,1,,,
5849,OldChinese,覃及鬼a方 。,覃\t及\t鬼\t方,,,,,255,,6,4,2,方,4,255-6-a
